event_id,source_year,doz_zone_id,objective_zone_id,anchor_zone_id,anchor_family,anchor_variant,partner_zone_id,partner_family,partner_variant,doz_contact_time,objective_contact_time,confluence_time,confirm_time,entry_time,confluence_idx,causal_clean_rejection_trigger_minutes,confirm_idx,entry_idx,direction,anchor_side,doz_side,objective_side,side_relation,anchor_lower,anchor_upper,pair_lower,pair_upper,direct_overlap,doz_origin_time,doz_known_time,doz_source_tf,doz_variant,objective_origin_time,objective_known_time,objective_source_tf,objective_variant,doz_activation_session,objective_activation_session,entry_session,timing_integrity_pass,prefix_invariance_pass
e37f0e3bbcbbef9098ec0559,2015,DOZ_BODY_00002701,LONDON_H_00003118,LONDON_H_00003118,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_BODY_00002701,DISPLACEMENT_ORIGIN,DOZ_BODY,2015-03-19T16:05:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:07:00+00:00,2015-03-19T16:08:00+00:00,637447,0,637447,637448,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1172.926,1174.1979999999999,1172.926,1173.4450000000002,0.5553772070628074,2015-03-19T07:00:00+00:00,2015-03-19T07:30:00+00:00,15min,DOZ_BODY,2015-03-19T11:59:00+00:00,2015-03-19T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_PM,True,True
a2f540dd714defc5e86e450c,2015,DOZ_LAST_00002751,NY_AM_L_00003201,DOZ_LAST_00002751,DISPLACEMENT_ORIGIN,DOZ_LAST,NY_AM_L_00003201,OBJECTIVE_LIQUIDITY,NY_AM_LOW,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:55:00+00:00,2015-03-31T16:56:00+00:00,654775,0,654775,654776,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1183.5525,1184.6460000000002,1183.7404999999999,1184.6460000000002,0.8280749885689582,2015-03-31T11:45:00+00:00,2015-03-31T12:15:00+00:00,15min,DOZ_LAST,2015-03-31T15:59:00+00:00,2015-03-31T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_PM,True,True
bf29e25dbab7be19e97cce8d,2015,DOZ_BODY_00002761,NY_PM_H_00003202,DOZ_BODY_00002761,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_PM_H_00003202,OBJECTIVE_LIQUIDITY,NY_PM_HIGH,2015-04-01T01:01:00+00:00,2015-04-01T01:01:00+00:00,2015-04-01T01:01:00+00:00,2015-04-01T01:01:00+00:00,2015-04-01T01:02:00+00:00,655261,0,655261,655262,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1187.189,1187.495,1187.2609999999995,1187.495,0.7647058823546459,2015-03-31T16:15:00+00:00,2015-03-31T17:00:00+00:00,15min,DOZ_BODY,2015-03-31T19:59:00+00:00,2015-03-31T20:00:00+00:00,SESSION,NY_PM_HIGH,NY_PM,TRANSITION,ASIA_CME,True,True
3165e25bbb704e342976a905,2015,DOZ_BASE_00002795,LONDON_H_00003238,DOZ_BASE_00002795,DISPLACEMENT_ORIGIN,DOZ_BASE,LONDON_H_00003238,OBJECTIVE_LIQUIDITY,LONDON_HIGH,2015-04-07T13:00:00+00:00,2015-04-07T13:00:00+00:00,2015-04-07T13:00:00+00:00,2015-04-07T13:01:00+00:00,2015-04-07T13:02:00+00:00,664620,1,664621,664622,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1212.59,1213.702,1213.126,1213.702,0.5179856115107737,2015-04-07T07:45:00+00:00,2015-04-07T08:30:00+00:00,15min,DOZ_BASE,2015-04-07T11:59:00+00:00,2015-04-07T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True,True
1749e5e989eb94ccb90e898f,2015,DOZ_LAST_00008034,LONDON_L_00003309,DOZ_LAST_00008034,DISPLACEMENT_ORIGIN,DOZ_LAST,LONDON_L_00003309,OBJECTIVE_LIQUIDITY,LONDON_LOW,2015-04-16T13:10:00+00:00,2015-04-16T13:08:00+00:00,2015-04-16T13:10:00+00:00,2015-04-16T13:11:00+00:00,2015-04-16T13:12:00+00:00,677590,1,677591,677592,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1201.5,1204.172,1203.4315000000001,1204.172,0.6170833333333299,2015-04-16T06:00:00+00:00,2015-04-16T08:00:00+00:00,1h,DOZ_LAST,2015-04-16T11:59:00+00:00,2015-04-16T12:00:00+00:00,SESSION,LONDON_LOW,LONDON,NY_AM,NY_AM,True,True
e4005b66bd0d96a19fcf124d,2015,DOZ_BODY_00006145,NY_PM_L_00003303,DOZ_BODY_00006145,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_PM_L_00003303,OBJECTIVE_LIQUIDITY,NY_PM_LOW,2015-04-16T14:30:00+00:00,2015-04-16T14:28:00+00:00,2015-04-16T14:30:00+00:00,2015-04-16T14:30:00+00:00,2015-04-16T14:31:00+00:00,677670,0,677670,677671,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1196.6325,1196.677,1196.6325,1196.677,1.0,2015-04-15T16:30:00+00:00,2015-04-15T17:30:00+00:00,30min,DOZ_BODY,2015-04-15T19:59:00+00:00,2015-04-15T20:00:00+00:00,SESSION,NY_PM_LOW,NY_PM,TRANSITION,NY_AM,True,True
39a36e3022441a366d19e2e9,2015,DOZ_BODY_00006151,PDH_00000684,DOZ_BODY_00006151,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000684,OBJECTIVE_LIQUIDITY,PDH,2015-04-17T10:18:00+00:00,2015-04-17T10:18:00+00:00,2015-04-17T10:18:00+00:00,2015-04-17T10:19:00+00:00,2015-04-17T10:20:00+00:00,678858,1,678859,678860,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1207.1795,1207.76,1207.1795,1207.76,1.0,2015-04-16T12:30:00+00:00,2015-04-16T14:30:00+00:00,30min,DOZ_BODY,2015-04-16T20:59:00+00:00,2015-04-16T21:00:00+00:00,D1,PDH,NY_AM,TRANSITION,LONDON,True,True
cade2b4e4d0b3e01ff013b6d,2015,DOZ_BODY_00002875,TRANSITION_H_00003334,DOZ_BODY_00002875,DISPLACEMENT_ORIGIN,DOZ_BODY,TRANSITION_H_00003334,OBJECTIVE_LIQUIDITY,TRANSITION_HIGH,2015-04-20T22:00:00+00:00,2015-04-20T22:00:00+00:00,2015-04-20T22:00:00+00:00,2015-04-20T22:05:00+00:00,2015-04-20T22:06:00+00:00,683880,5,683885,683886,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1196.9299999999998,1197.22,1196.9299999999998,1197.1779999999999,0.8551724137927034,2015-04-20T14:00:00+00:00,2015-04-20T14:30:00+00:00,15min,DOZ_BODY,2015-04-20T21:00:00+00:00,2015-04-20T22:00:00+00:00,SESSION,TRANSITION_HIGH,NY_AM,ASIA_CME,ASIA_CME,True,True
e406b3f97a39050e7e542588,2015,DOZ_BODY_00006103,PDL_00000663,DOZ_BODY_00006103,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00000663,OBJECTIVE_LIQUIDITY,PDL,2015-04-24T13:59:00+00:00,2015-04-24T13:59:00+00:00,2015-04-24T13:59:00+00:00,2015-04-24T13:59:00+00:00,2015-04-24T14:00:00+00:00,689159,0,689159,689160,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1182.0935,1182.313,1182.0935,1182.313,1.0,2015-04-01T10:30:00+00:00,2015-04-01T12:30:00+00:00,30min,DOZ_BODY,2015-04-01T20:59:00+00:00,2015-04-01T21:00:00+00:00,D1,PDL,NY_AM,TRANSITION,NY_AM,True,True
70cb9d1292e03e3a5ffe06be,2015,DOZ_LAST_00006102,LONDON_L_00003209,LONDON_L_00003209,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_LAST_00006102,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-04-24T13:59:00+00:00,2015-04-24T14:00:00+00:00,2015-04-24T14:00:00+00:00,2015-04-24T14:01:00+00:00,2015-04-24T14:02:00+00:00,689160,1,689161,689162,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1180.5335,1181.4095000000002,1180.9715,1181.4095000000002,0.5,2015-04-01T10:30:00+00:00,2015-04-01T12:30:00+00:00,30min,DOZ_LAST,2015-04-01T11:59:00+00:00,2015-04-01T12:00:00+00:00,SESSION,LONDON_LOW,NY_AM,NY_AM,NY_AM,True,True
fecd258d83d98b20199a6e49,2015,DOZ_LAST_00007992,NY_AM_L_00003131,NY_AM_L_00003131,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_LAST_00007992,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-05-01T12:33:00+00:00,2015-05-01T12:33:00+00:00,2015-05-01T12:33:00+00:00,2015-05-01T12:33:00+00:00,2015-05-01T12:34:00+00:00,699153,0,699153,699154,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1169.466,1170.346,1169.906,1170.346,0.5,2015-03-20T13:00:00+00:00,2015-03-20T14:00:00+00:00,1h,DOZ_LAST,2015-03-20T15:59:00+00:00,2015-03-20T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,NY_AM,True,True
967fddccecee1cf06b3815aa,2015,DOZ_BASE_00008072,NY_AM_L_00003441,NY_AM_L_00003441,OBJECTIVE_LIQUIDITY,NY_AM_LOW,DOZ_BASE_00008072,DISPLACEMENT_ORIGIN,DOZ_BASE,2015-05-06T08:01:00+00:00,2015-05-06T08:01:00+00:00,2015-05-06T08:01:00+00:00,2015-05-06T08:05:00+00:00,2015-05-06T08:06:00+00:00,706081,4,706085,706086,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1189.3895000000002,1190.5575,1189.3895000000002,1190.4,0.8651541095891737,2015-05-05T10:00:00+00:00,2015-05-05T13:00:00+00:00,1h,DOZ_BASE,2015-05-05T15:59:00+00:00,2015-05-05T16:00:00+00:00,SESSION,NY_AM_LOW,NY_AM,NY_PM,LONDON,True,True
2b604585705f8ed4a94815b3,2015,DOZ_LAST_00006225,LONDON_H_00003448,LONDON_H_00003448,OBJECTIVE_LIQUIDITY,LONDON_HIGH,DOZ_LAST_00006225,DISPLACEMENT_ORIGIN,DOZ_LAST,2015-05-06T12:15:00+00:00,2015-05-06T12:15:00+00:00,2015-05-06T12:15:00+00:00,2015-05-06T12:15:00+00:00,2015-05-06T12:16:00+00:00,706335,0,706335,706336,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1195.479,1196.7589999999998,1195.479,1196.6195,0.8910156250001574,2015-05-06T06:30:00+00:00,2015-05-06T08:00:00+00:00,30min,DOZ_LAST,2015-05-06T11:59:00+00:00,2015-05-06T12:00:00+00:00,SESSION,LONDON_HIGH,LONDON,NY_AM,NY_AM,True,True
ac1878456024b21c02673f93,2015,DOZ_BODY_00002968,PDL_00000711,DOZ_BODY_00002968,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00000711,OBJECTIVE_LIQUIDITY,PDL,2015-05-07T01:26:00+00:00,2015-05-07T01:26:00+00:00,2015-05-07T01:26:00+00:00,2015-05-07T01:26:00+00:00,2015-05-07T01:27:00+00:00,707126,0,707126,707127,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1186.745,1187.658,1186.745,1187.3364999999997,0.6478641840085015,2015-05-05T10:30:00+00:00,2015-05-05T11:15:00+00:00,15min,DOZ_BODY,2015-05-05T20:59:00+00:00,2015-05-05T21:00:00+00:00,D1,PDL,LONDON,TRANSITION,ASIA_CME,True,True
1355e0a12b3abe16137760e5,2015,DOZ_BODY_00002992,NY_AM_H_00003460,DOZ_BODY_00002992,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_AM_H_00003460,OBJECTIVE_LIQUIDITY,NY_AM_HIGH,2015-05-08T07:34:00+00:00,2015-05-08T07:33:00+00:00,2015-05-08T07:34:00+00:00,2015-05-08T07:36:00+00:00,2015-05-08T07:37:00+00:00,708934,2,708936,708937,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1188.6915,1189.002,1188.6915,1189.002,1.0,2015-05-07T06:15:00+00:00,2015-05-07T06:45:00+00:00,15min,DOZ_BODY,2015-05-07T15:59:00+00:00,2015-05-07T16:00:00+00:00,SESSION,NY_AM_HIGH,ASIA_CME,NY_PM,LONDON,True,True
186eeac062191c38bd443b47,2015,DOZ_BODY_00002944,PDH_00000704,DOZ_BODY_00002944,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000704,OBJECTIVE_LIQUIDITY,PDH,2015-05-13T12:30:00+00:00,2015-05-13T12:30:00+00:00,2015-05-13T12:30:00+00:00,2015-05-13T12:30:00+00:00,2015-05-13T12:31:00+00:00,716430,0,716430,716431,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1205.5485,1206.3035,1205.5485,1206.3035,1.0,2015-04-30T12:15:00+00:00,2015-04-30T12:45:00+00:00,15min,DOZ_BODY,2015-04-30T20:59:00+00:00,2015-04-30T21:00:00+00:00,D1,PDH,NY_AM,TRANSITION,NY_AM,True,True
02bfcbf347af200de34d6347,2015,DOZ_BODY_00008089,PDL_00000725,DOZ_BODY_00008089,DISPLACEMENT_ORIGIN,DOZ_BODY,PDL_00000725,OBJECTIVE_LIQUIDITY,PDL,2015-05-15T10:01:00+00:00,2015-05-15T10:01:00+00:00,2015-05-15T10:01:00+00:00,2015-05-15T10:01:00+00:00,2015-05-15T10:02:00+00:00,719161,0,719161,719162,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1214.383,1214.94,1214.383,1214.94,1.0,2015-05-14T09:00:00+00:00,2015-05-14T11:00:00+00:00,1h,DOZ_BODY,2015-05-14T20:59:00+00:00,2015-05-14T21:00:00+00:00,D1,PDL,LONDON,TRANSITION,LONDON,True,True
bc232facf1e8b79ade017736,2015,DOZ_BODY_00007927,PDH_00000596,DOZ_BODY_00007927,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000596,OBJECTIVE_LIQUIDITY,PDH,2015-05-18T06:18:00+00:00,2015-05-18T06:18:00+00:00,2015-05-18T06:18:00+00:00,2015-05-18T06:18:00+00:00,2015-05-18T06:19:00+00:00,723258,0,723258,723259,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1231.1735,1233.491,1231.1735,1233.491,1.0,2015-02-17T01:00:00+00:00,2015-02-17T03:00:00+00:00,1h,DOZ_BODY,2015-02-17T21:59:00+00:00,2015-02-17T22:00:00+00:00,D1,PDH,ASIA_CME,TRANSITION,ASIA_CME,True,True
49ae23aa679fbcad95a53f10,2015,DOZ_BASE_00008147,PDH_00000764,DOZ_BASE_00008147,DISPLACEMENT_ORIGIN,DOZ_BASE,PDH_00000764,OBJECTIVE_LIQUIDITY,PDH,2015-06-14T22:30:00+00:00,2015-06-14T22:30:00+00:00,2015-06-14T22:30:00+00:00,2015-06-14T22:34:00+00:00,2015-06-14T22:35:00+00:00,763110,4,763114,763115,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1185.9315,1188.085,1186.277,1188.085,0.83956350127694,2015-06-11T06:00:00+00:00,2015-06-11T07:00:00+00:00,1h,DOZ_BASE,2015-06-11T20:59:00+00:00,2015-06-11T21:00:00+00:00,D1,PDH,LONDON,TRANSITION,ASIA_CME,True,True
52ad5bb88f5873726578646c,2015,DOZ_BODY_00008152,NY_PM_L_00003721,DOZ_BODY_00008152,DISPLACEMENT_ORIGIN,DOZ_BODY,NY_PM_L_00003721,OBJECTIVE_LIQUIDITY,NY_PM_LOW,2015-06-15T01:11:00+00:00,2015-06-15T01:11:00+00:00,2015-06-15T01:11:00+00:00,2015-06-15T01:12:00+00:00,2015-06-15T01:13:00+00:00,763271,1,763272,763273,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1180.02,1180.58,1180.02,1180.5130000000001,0.8803571428575242,2015-06-12T18:00:00+00:00,2015-06-14T23:00:00+00:00,1h,DOZ_BODY,2015-06-12T19:59:00+00:00,2015-06-12T20:00:00+00:00,SESSION,NY_PM_LOW,ASIA_CME,TRANSITION,ASIA_CME,True,True
2d87be68e888d3547579c9ef,2015,DOZ_BODY_00003220,PDH_00000770,DOZ_BODY_00003220,DISPLACEMENT_ORIGIN,DOZ_BODY,PDH_00000770,OBJECTIVE_LIQUIDITY,PDH,2015-06-17T18:40:00+00:00,2015-06-17T18:40:00+00:00,2015-06-17T18:40:00+00:00,2015-06-17T18:40:00+00:00,2015-06-17T18:41:00+00:00,767200,0,767200,767201,SHORT,RESISTANCE,RESISTANCE,RESISTANCE,SAME_SIDE,1185.289,1187.45,1185.289,1187.45,1.0,2015-06-16T07:00:00+00:00,2015-06-16T07:45:00+00:00,15min,DOZ_BODY,2015-06-16T20:59:00+00:00,2015-06-16T21:00:00+00:00,D1,PDH,LONDON,TRANSITION,NY_PM,True,True
a1212850923c15ccd0a45fe2,2015,DOZ_BASE_00008168,LONDON_L_00003787,LONDON_L_00003787,OBJECTIVE_LIQUIDITY,LONDON_LOW,DOZ_BASE_00008168,DISPLACEMENT_ORIGIN,DOZ_BASE,2015-06-23T11:59:00+00:00,2015-06-23T12:00:00+00:00,2015-06-23T12:00:00+00:00,2015-06-23T12:01:00+00:00,2015-06-23T12:02:00+00:00,775440,1,775441,775442,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1179.1164999999999,1180.4125000000001,1179.1164999999999,1180.17,0.8128858024691266,2015-06-17T15:00:00+00:00,2015-06-17T19:00:00+00:00,1h,DOZ_BASE,2015-06-23T11:59:00+00:00,2015-06-23T12:00:00+00:00,SESSION,LONDON_LOW,NY_PM,NY_AM,NY_AM,True,True
6218871620b678e094fde56c,2015,DOZ_LAST_00006369,PDL_00000773,DOZ_LAST_00006369,DISPLACEMENT_ORIGIN,DOZ_LAST,PDL_00000773,OBJECTIVE_LIQUIDITY,PDL,2015-06-23T13:05:00+00:00,2015-06-23T13:05:00+00:00,2015-06-23T13:05:00+00:00,2015-06-23T13:05:00+00:00,2015-06-23T13:06:00+00:00,775505,0,775505,775506,LONG,SUPPORT,SUPPORT,SUPPORT,SAME_SIDE,1176.31,1176.92,1176.31,1176.92,1.0,2015-06-17T17:00:00+00:00,2015-06-17T19:00:00+00:00,30min,DOZ_LAST,2015-06-17T20:59:00+00:00,2015-06-17T21:00:00+00:00,D1,PDL,NY_PM,TRANSITION,NY_AM,True,True
